Package_Name,Total_Entries,Unique_C-COMM,Python_Related_Process,State_Transition,Local_IP_Address_Access,Remote_IP_Address_Access,Local_Port_Access,Remote_Port_Access,Level
twyne-0.0.2.tar.gz,1527,21,440,"{'SYN_SENT -> ->': 341, 'FIN_WAIT1 -> ->': 273, 'CLOSE -> ->': 242, 'FIN_WAIT2 -> ->': 238, 'ESTABLISHED -> ->': 229, '443 -> CLOSE': 86, '443 -> ESTABLISHED': 62, 'CLOSING -> ->': 21, 'LAST_ACK -> ->': 8, '80 -> CLOSE': 8, '80 -> ESTABLISHED': 8, '443 -> CLOSE_WAIT': 5, 'CLOSE_WAIT -> ->': 4, '443 -> FIN_WAIT1': 2}",3,126,343,40,1
txlogstash,432,8,132,"{'FIN_WAIT1 -> ->': 85, 'SYN_SENT -> ->': 84, 'FIN_WAIT2 -> ->': 79, 'CLOSE -> ->': 69, 'ESTABLISHED -> ->': 69, '443 -> ESTABLISHED': 19, '443 -> CLOSE': 15, 'CLOSING -> ->': 6, 'CLOSE_WAIT -> ->': 3, 'LAST_ACK -> ->': 3}",2,42,97,16,0
txlongpoll,2680,13,360,"{'SYN_SENT -> ->': 537, 'FIN_WAIT1 -> ->': 452, 'FIN_WAIT2 -> ->': 328, 'ESTABLISHED -> ->': 267, '443 -> CLOSE': 217, 'CLOSE -> ->': 188, '443 -> ESTABLISHED': 184, '8080 -> CLOSE': 111, 'LAST_ACK -> ->': 83, 'CLOSING -> ->': 74, '8080 -> ESTABLISHED': 72, '443 -> CLOSE_WAIT': 36, '8080 -> CLOSE_WAIT': 35, '80 -> CLOSE': 31, '80 -> ESTABLISHED': 29, 'CLOSE_WAIT -> ->': 22, '443 -> SYN_SENT': 9, '80 -> CLOSE_WAIT': 2, '443 -> FIN_WAIT1': 2, '8080 -> FIN_WAIT1': 1}",2,458,565,78,0
txmandrill,72,4,25,"{'SYN_SENT -> ->': 17, 'CLOSE -> ->': 14, 'ESTABLISHED -> ->': 13, 'FIN_WAIT1 -> ->': 11, 'FIN_WAIT2 -> ->': 11, '443 -> CLOSE': 3, 'CLOSE_WAIT -> ->': 1, 'LAST_ACK -> ->': 1, '443 -> ESTABLISHED': 1}",2,10,20,5,0
txpkgupload,1456,7,494,"{'SYN_SENT -> ->': 292, 'FIN_WAIT1 -> ->': 277, 'FIN_WAIT2 -> ->': 264, 'ESTABLISHED -> ->': 259, 'CLOSE -> ->': 255, '443 -> ESTABLISHED': 25, '443 -> CLOSE': 24, 'LAST_ACK -> ->': 12, '8080 -> CLOSE': 12, 'CLOSING -> ->': 11, 'CLOSE_WAIT -> ->': 9, '8080 -> ESTABLISHED': 7, '8080 -> CLOSE_WAIT': 5, '80 -> CLOSE': 2, '80 -> CLOSE_WAIT': 1, '80 -> ESTABLISHED': 1}",2,72,296,20,0
txrequest,508,5,174,"{'SYN_SENT -> ->': 105, 'FIN_WAIT1 -> ->': 97, 'FIN_WAIT2 -> ->': 93, 'ESTABLISHED -> ->': 90, 'CLOSE -> ->': 89, '443 -> CLOSE': 16, '443 -> ESTABLISHED': 10, 'LAST_ACK -> ->': 3, 'CLOSING -> ->': 2, 'CLOSE_WAIT -> ->': 2, '443 -> CLOSE_WAIT': 1}",2,29,115,12,0
txrequests,2102,9,720,"{'SYN_SENT -> ->': 420, 'FIN_WAIT1 -> ->': 399, 'ESTABLISHED -> ->': 375, 'FIN_WAIT2 -> ->': 366, 'CLOSE -> ->': 364, '443 -> CLOSE': 41, '443 -> ESTABLISHED': 39, 'CLOSING -> ->': 28, 'CLOSE_WAIT -> ->': 21, '8080 -> CLOSE': 14, 'LAST_ACK -> ->': 12, '8080 -> ESTABLISHED': 8, '8080 -> CLOSE_WAIT': 5, '80 -> ESTABLISHED': 3, '80 -> CLOSE': 3, 'LISTEN -> ->': 2, '443 -> CLOSE_WAIT': 1, '80 -> CLOSE_WAIT': 1}",4,103,436,31,0
txt2txt,291,11,110,"{'CLOSE -> ->': 62, 'SYN_SENT -> ->': 60, 'ESTABLISHED -> ->': 57, 'FIN_WAIT1 -> ->': 53, 'FIN_WAIT2 -> ->': 51, 'CLOSE_WAIT -> ->': 4, 'LAST_ACK -> ->': 2, 'CLOSING -> ->': 2}",3,16,62,3,0
txtsplit,1019,7,330,"{'SYN_SENT -> ->': 209, 'FIN_WAIT1 -> ->': 187, 'FIN_WAIT2 -> ->': 177, 'CLOSE -> ->': 175, 'ESTABLISHED -> ->': 175, '443 -> CLOSE': 20, '443 -> ESTABLISHED': 19, 'LAST_ACK -> ->': 12, '8080 -> CLOSE': 12, 'CLOSE_WAIT -> ->': 9, 'CLOSING -> ->': 8, '8080 -> ESTABLISHED': 7, '8080 -> CLOSE_WAIT': 5, '80 -> CLOSE': 2, '80 -> CLOSE_WAIT': 1, '80 -> ESTABLISHED': 1}",2,64,211,18,0
ty-julia,2029,12,462,"{'SYN_SENT -> ->': 418, 'FIN_WAIT1 -> ->': 381, 'FIN_WAIT2 -> ->': 339, 'ESTABLISHED -> ->': 253, 'CLOSE -> ->': 251, '443 -> CLOSE': 160, '443 -> ESTABLISHED': 142, 'CLOSING -> ->': 30, 'LAST_ACK -> ->': 17, 'CLOSE_WAIT -> ->': 16, '80 -> CLOSE': 9, '80 -> ESTABLISHED': 9, '443 -> SYN_SENT': 2, '443 -> CLOSE_WAIT': 1, '443 -> FIN_WAIT1': 1}",2,228,415,61,0
tymongo,143,4,47,"{'SYN_SENT -> ->': 28, 'FIN_WAIT1 -> ->': 27, 'ESTABLISHED -> ->': 26, 'CLOSE -> ->': 24, 'FIN_WAIT2 -> ->': 24, '443 -> CLOSE': 4, '443 -> ESTABLISHED': 3, 'CLOSING -> ->': 3, 'LAST_ACK -> ->': 2, 'CLOSE_WAIT -> ->': 1, '443 -> CLOSE_WAIT': 1}",2,16,36,8,0
type_a_own_package_name-0.0.0.tar.gz,0,0,0,{},0,0,0,0,1
type_constraint,72,4,28,"{'FIN_WAIT1 -> ->': 15, 'CLOSE -> ->': 14, 'SYN_SENT -> ->': 14, 'ESTABLISHED -> ->': 14, 'FIN_WAIT2 -> ->': 14, '443 -> ESTABLISHED': 1}",2,10,21,2,0
type-a-own-package-name-0.0.0.tar.gz,0,0,0,{},0,0,0,0,1
type-color-0.4.tar.gz,1529,20,446,"{'SYN_SENT -> ->': 338, 'FIN_WAIT1 -> ->': 273, 'CLOSE -> ->': 241, 'FIN_WAIT2 -> ->': 238, 'ESTABLISHED -> ->': 235, '443 -> CLOSE': 86, '443 -> ESTABLISHED': 59, 'CLOSING -> ->': 20, 'LAST_ACK -> ->': 10, '80 -> CLOSE': 8, '80 -> ESTABLISHED': 8, 'CLOSE_WAIT -> ->': 6, '443 -> CLOSE_WAIT': 5, '443 -> FIN_WAIT1': 2}",3,120,338,38,1
typed-bencode,2239,10,779,"{'SYN_SENT -> ->': 455, 'FIN_WAIT1 -> ->': 431, 'CLOSE -> ->': 412, 'FIN_WAIT2 -> ->': 411, 'ESTABLISHED -> ->': 403, '443 -> ESTABLISHED': 44, '443 -> CLOSE': 43, 'CLOSING -> ->': 19, 'CLOSE_WAIT -> ->': 10, 'LAST_ACK -> ->': 10, '443 -> CLOSE_WAIT': 1}",2,99,458,30,0
typedframe,725,5,187,"{'FIN_WAIT1 -> ->': 145, 'SYN_SENT -> ->': 143, 'FIN_WAIT2 -> ->': 128, 'CLOSE -> ->': 97, 'ESTABLISHED -> ->': 96, '443 -> ESTABLISHED': 51, '443 -> CLOSE': 46, 'CLOSING -> ->': 15, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2}",2,92,155,33,0
typed-graph,866,6,292,"{'SYN_SENT -> ->': 174, 'FIN_WAIT1 -> ->': 170, 'FIN_WAIT2 -> ->': 162, 'ESTABLISHED -> ->': 150, 'CLOSE -> ->': 146, '443 -> CLOSE': 28, '443 -> ESTABLISHED': 22, 'CLOSING -> ->': 7, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2, '443 -> FIN_WAIT1': 1, '80 -> CLOSE': 1, '80 -> ESTABLISHED': 1}",2,55,182,22,0
typedload,944,6,228,"{'FIN_WAIT1 -> ->': 195, 'SYN_SENT -> ->': 177, 'FIN_WAIT2 -> ->': 177, 'CLOSE -> ->': 118, 'ESTABLISHED -> ->': 118, '443 -> ESTABLISHED': 75, '443 -> CLOSE': 59, 'CLOSING -> ->': 17, '80 -> ESTABLISHED': 4, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2}",2,136,205,48,0
typed-undefined,654,4,164,"{'FIN_WAIT1 -> ->': 131, 'SYN_SENT -> ->': 128, 'FIN_WAIT2 -> ->': 115, 'CLOSE -> ->': 85, 'ESTABLISHED -> ->': 83, '443 -> ESTABLISHED': 50, '443 -> CLOSE': 43, 'CLOSING -> ->': 15, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2}",2,90,144,33,0
typeguard,72,8,26,"{'CLOSE -> ->': 16, 'SYN_SENT -> ->': 15, 'ESTABLISHED -> ->': 14, 'FIN_WAIT1 -> ->': 12, 'FIN_WAIT2 -> ->': 12, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 1}",1,6,16,2,0
typeinfo,726,4,187,"{'FIN_WAIT1 -> ->': 145, 'SYN_SENT -> ->': 143, 'FIN_WAIT2 -> ->': 128, 'CLOSE -> ->': 97, 'ESTABLISHED -> ->': 96, '443 -> ESTABLISHED': 51, '443 -> CLOSE': 46, 'CLOSING -> ->': 16, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2}",2,92,157,33,0
type-info,1010,6,334,"{'SYN_SENT -> ->': 200, 'FIN_WAIT1 -> ->': 200, 'FIN_WAIT2 -> ->': 191, 'ESTABLISHED -> ->': 172, 'CLOSE -> ->': 168, '443 -> ESTABLISHED': 31, '443 -> CLOSE': 31, 'CLOSING -> ->': 8, 'CLOSE_WAIT -> ->': 3, 'LAST_ACK -> ->': 3, '443 -> FIN_WAIT1': 1, '80 -> CLOSE': 1, '80 -> ESTABLISHED': 1}",2,66,209,24,0
typejson,145,7,65,"{'CLOSE -> ->': 31, 'SYN_SENT -> ->': 30, 'ESTABLISHED -> ->': 30, 'FIN_WAIT1 -> ->': 26, 'FIN_WAIT2 -> ->': 26, 'CLOSE_WAIT -> ->': 1, 'LAST_ACK -> ->': 1}",1,5,32,2,0
typelib,863,5,299,"{'SYN_SENT -> ->': 176, 'FIN_WAIT1 -> ->': 167, 'FIN_WAIT2 -> ->': 162, 'CLOSE -> ->': 154, 'ESTABLISHED -> ->': 152, '443 -> CLOSE': 22, '443 -> ESTABLISHED': 19, 'CLOSING -> ->': 5, 'LAST_ACK -> ->': 3, 'CLOSE_WAIT -> ->': 2, '443 -> CLOSE_WAIT': 1}",2,40,182,14,0
typer,938,27,224,"{'ESTABLISHED -> ->': 198, 'CLOSE -> ->': 184, 'SYN_SENT -> ->': 183, 'FIN_WAIT1 -> ->': 124, 'FIN_WAIT2 -> ->': 114, 'CLOSE_WAIT -> ->': 77, 'LAST_ACK -> ->': 52, 'CLOSING -> ->': 6}",3,42,202,3,0
typergame,720,4,210,"{'SYN_SENT -> ->': 146, 'FIN_WAIT1 -> ->': 138, 'FIN_WAIT2 -> ->': 129, 'CLOSE -> ->': 109, 'ESTABLISHED -> ->': 109, '443 -> CLOSE': 34, '443 -> ESTABLISHED': 34, 'CLOSING -> ->': 7, 'CLOSE_WAIT -> ->': 4, 'LAST_ACK -> ->': 4, '80 -> CLOSE': 3, '80 -> ESTABLISHED': 3}",2,71,153,26,0
types-beautifulsoup4,648,8,212,"{'SYN_SENT -> ->': 131, 'FIN_WAIT1 -> ->': 121, 'FIN_WAIT2 -> ->': 118, 'ESTABLISHED -> ->': 117, 'CLOSE -> ->': 108, '443 -> CLOSE': 23, '443 -> ESTABLISHED': 14, '443 -> CLOSE_WAIT': 5, 'CLOSE_WAIT -> ->': 4, 'LAST_ACK -> ->': 4, 'CLOSING -> ->': 3}",2,47,141,22,0
types-colorama,1012,30,95,"{'SYN_SENT -> ->': 209, '443 -> CLOSE': 160, 'FIN_WAIT1 -> ->': 149, '443 -> ESTABLISHED': 110, 'ESTABLISHED -> ->': 107, 'FIN_WAIT2 -> ->': 99, 'CLOSE -> ->': 62, '443 -> SYN_SENT': 23, 'CLOSING -> ->': 21, '80 -> CLOSE': 15, '80 -> ESTABLISHED': 14, 'LAST_ACK -> ->': 11, '443 -> FIN_WAIT1': 10, 'CLOSE_WAIT -> ->': 9, '443 -> FIN_WAIT2': 4, '80 -> SYN_SENT': 2, '443 -> CLOSE_WAIT': 2, '443 -> CLOSING': 2, '34.246.130.175 -> 443': 1, '45.57.51.151 -> 443': 1, '142.250.77.202 -> 443': 1}",8,189,237,49,0
typesentry,145,7,56,"{'SYN_SENT -> ->': 30, 'CLOSE -> ->': 28, 'ESTABLISHED -> ->': 28, 'FIN_WAIT1 -> ->': 26, 'FIN_WAIT2 -> ->': 23, 'LAST_ACK -> ->': 3, '443 -> ESTABLISHED': 2, 'CLOSING -> ->': 2, '443 -> CLOSE': 2, '80 -> ESTABLISHED': 1}",2,17,42,7,0
types-entrypoints,936,8,330,"{'FIN_WAIT1 -> ->': 188, 'FIN_WAIT2 -> ->': 181, 'SYN_SENT -> ->': 180, 'ESTABLISHED -> ->': 176, 'CLOSE -> ->': 164, '443 -> ESTABLISHED': 17, '443 -> CLOSE': 16, 'CLOSE_WAIT -> ->': 5, 'LAST_ACK -> ->': 5, 'CLOSING -> ->': 4}",2,43,195,14,0
typesetting,936,10,158,"{'SYN_SENT -> ->': 192, 'FIN_WAIT1 -> ->': 167, 'FIN_WAIT2 -> ->': 129, 'CLOSE -> ->': 101, 'ESTABLISHED -> ->': 98, '443 -> CLOSE': 91, '443 -> ESTABLISHED': 86, 'CLOSING -> ->': 37, 'CLOSE_WAIT -> ->': 16, 'LAST_ACK -> ->': 16, '80 -> CLOSE': 1, '80 -> ESTABLISHED': 1, '443 -> CLOSE_WAIT': 1}",2,156,202,48,0
types-for-adobe-99.3.9.tar.gz,1456,20,419,"{'SYN_SENT -> ->': 322, 'FIN_WAIT1 -> ->': 261, 'CLOSE -> ->': 230, 'FIN_WAIT2 -> ->': 227, 'ESTABLISHED -> ->': 219, '443 -> CLOSE': 83, '443 -> ESTABLISHED': 59, 'CLOSING -> ->': 20, 'LAST_ACK -> ->': 8, '80 -> CLOSE': 8, '80 -> ESTABLISHED': 8, '443 -> CLOSE_WAIT': 5, 'CLOSE_WAIT -> ->': 4, '443 -> FIN_WAIT1': 2}",3,120,324,38,1
types-for-adobe-99.4.0.tar.gz,1454,20,418,"{'SYN_SENT -> ->': 323, 'FIN_WAIT1 -> ->': 258, 'CLOSE -> ->': 230, 'FIN_WAIT2 -> ->': 224, 'ESTABLISHED -> ->': 218, '443 -> CLOSE': 84, '443 -> ESTABLISHED': 59, 'CLOSING -> ->': 20, 'LAST_ACK -> ->': 9, '80 -> CLOSE': 8, '80 -> ESTABLISHED': 8, 'CLOSE_WAIT -> ->': 6, '443 -> CLOSE_WAIT': 5, '443 -> FIN_WAIT1': 2}",3,120,325,38,1
typeshell,1007,5,352,"{'SYN_SENT -> ->': 202, 'FIN_WAIT1 -> ->': 198, 'FIN_WAIT2 -> ->': 187, 'CLOSE -> ->': 182, 'ESTABLISHED -> ->': 180, '443 -> ESTABLISHED': 22, '443 -> CLOSE': 20, 'CLOSING -> ->': 9, 'CLOSE_WAIT -> ->': 4, 'LAST_ACK -> ->': 3}",2,52,207,20,0
types-psutil,504,6,122,"{'SYN_SENT -> ->': 102, 'FIN_WAIT1 -> ->': 93, 'FIN_WAIT2 -> ->': 69, 'CLOSE -> ->': 67, 'ESTABLISHED -> ->': 66, '443 -> CLOSE': 35, '443 -> ESTABLISHED': 35, 'CLOSING -> ->': 24, 'CLOSE_WAIT -> ->': 6, 'LAST_ACK -> ->': 6, '443 -> CLOSE_WAIT': 1}",2,67,112,22,0
types-python-dateutil,291,13,112,"{'ESTABLISHED -> ->': 59, 'CLOSE -> ->': 58, 'SYN_SENT -> ->': 58, 'FIN_WAIT1 -> ->': 54, 'FIN_WAIT2 -> ->': 53, 'CLOSE_WAIT -> ->': 5, 'LAST_ACK -> ->': 3, 'CLOSING -> ->': 1}",1,10,61,2,0
types-requests,431,17,114,"{'CLOSE -> ->': 89, 'SYN_SENT -> ->': 88, 'ESTABLISHED -> ->': 87, 'FIN_WAIT1 -> ->': 64, 'FIN_WAIT2 -> ->': 57, 'CLOSE_WAIT -> ->': 24, 'LAST_ACK -> ->': 18, 'CLOSING -> ->': 4}",1,21,90,2,0
types-stripe,873,7,278,"{'SYN_SENT -> ->': 177, 'FIN_WAIT1 -> ->': 160, 'ESTABLISHED -> ->': 151, 'FIN_WAIT2 -> ->': 149, 'CLOSE -> ->': 145, '443 -> CLOSE': 18, '443 -> ESTABLISHED': 17, 'LAST_ACK -> ->': 12, '8080 -> CLOSE': 12, 'CLOSING -> ->': 8, 'CLOSE_WAIT -> ->': 8, '8080 -> ESTABLISHED': 7, '8080 -> CLOSE_WAIT': 5, '80 -> CLOSE': 2, '80 -> CLOSE_WAIT': 1, '80 -> ESTABLISHED': 1}",2,61,180,17,0
types-tornado,1008,11,178,"{'SYN_SENT -> ->': 205, 'FIN_WAIT1 -> ->': 182, 'FIN_WAIT2 -> ->': 143, 'CLOSE -> ->': 110, 'ESTABLISHED -> ->': 109, '443 -> CLOSE': 95, '443 -> ESTABLISHED': 90, 'CLOSING -> ->': 38, 'LAST_ACK -> ->': 17, 'CLOSE_WAIT -> ->': 16, '80 -> CLOSE': 1, '80 -> ESTABLISHED': 1, '443 -> CLOSE_WAIT': 1}",2,161,217,50,0
typestring-0.0.3.tar.gz,1455,20,418,"{'SYN_SENT -> ->': 323, 'FIN_WAIT1 -> ->': 258, 'CLOSE -> ->': 229, 'FIN_WAIT2 -> ->': 224, 'ESTABLISHED -> ->': 219, '443 -> CLOSE': 84, '443 -> ESTABLISHED': 59, 'CLOSING -> ->': 20, 'LAST_ACK -> ->': 10, '80 -> CLOSE': 8, '80 -> ESTABLISHED': 8, 'CLOSE_WAIT -> ->': 6, '443 -> CLOSE_WAIT': 5, '443 -> FIN_WAIT1': 2}",3,120,326,38,1
typestring-parser,437,15,133,"{'CLOSE -> ->': 89, 'SYN_SENT -> ->': 87, 'ESTABLISHED -> ->': 87, 'FIN_WAIT1 -> ->': 64, 'FIN_WAIT2 -> ->': 61, 'CLOSE_WAIT -> ->': 23, 'LAST_ACK -> ->': 23, 'CLOSING -> ->': 3}",3,19,90,3,0
types-unopy,290,8,100,"{'FIN_WAIT1 -> ->': 58, 'SYN_SENT -> ->': 54, 'FIN_WAIT2 -> ->': 54, 'ESTABLISHED -> ->': 51, 'CLOSE -> ->': 49, '443 -> ESTABLISHED': 7, '443 -> CLOSE': 6, 'LAST_ACK -> ->': 4, 'CLOSE_WAIT -> ->': 3, 'CLOSING -> ->': 3, '80 -> ESTABLISHED': 1}",2,28,69,12,0
typesutil-1.9.4.tar.gz,1456,20,418,"{'SYN_SENT -> ->': 321, 'FIN_WAIT1 -> ->': 260, 'CLOSE -> ->': 227, 'FIN_WAIT2 -> ->': 226, 'ESTABLISHED -> ->': 221, '443 -> CLOSE': 83, '443 -> ESTABLISHED': 59, 'CLOSING -> ->': 20, 'LAST_ACK -> ->': 10, '80 -> CLOSE': 8, '80 -> ESTABLISHED': 8, 'CLOSE_WAIT -> ->': 6, '443 -> CLOSE_WAIT': 5, '443 -> FIN_WAIT1': 2}",3,120,325,38,1
typesutil-1.9.9.tar.gz,1383,20,392,"{'SYN_SENT -> ->': 305, 'FIN_WAIT1 -> ->': 248, 'FIN_WAIT2 -> ->': 215, 'CLOSE -> ->': 214, 'ESTABLISHED -> ->': 206, '443 -> CLOSE': 82, '443 -> ESTABLISHED': 59, 'CLOSING -> ->': 19, 'LAST_ACK -> ->': 8, '80 -> CLOSE': 8, '80 -> ESTABLISHED': 8, '443 -> CLOSE_WAIT': 5, 'CLOSE_WAIT -> ->': 4, '443 -> FIN_WAIT1': 2}",3,119,310,38,1
typesutil-2.0.0.tar.gz,1381,20,391,"{'SYN_SENT -> ->': 308, 'FIN_WAIT1 -> ->': 245, 'CLOSE -> ->': 214, 'FIN_WAIT2 -> ->': 212, 'ESTABLISHED -> ->': 204, '443 -> CLOSE': 83, '443 -> ESTABLISHED': 59, 'CLOSING -> ->': 19, 'LAST_ACK -> ->': 9, '80 -> CLOSE': 8, '80 -> ESTABLISHED': 8, '443 -> CLOSE_WAIT': 5, 'CLOSE_WAIT -> ->': 5, '443 -> FIN_WAIT1': 2}",3,119,312,38,1
typetrainer,579,5,147,"{'SYN_SENT -> ->': 117, 'FIN_WAIT1 -> ->': 113, 'FIN_WAIT2 -> ->': 101, 'ESTABLISHED -> ->': 77, 'CLOSE -> ->': 76, '443 -> CLOSE': 41, '443 -> ESTABLISHED': 39, 'CLOSING -> ->': 11, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2}",2,78,124,31,0
type-utils,2524,16,778,"{'SYN_SENT -> ->': 494, 'FIN_WAIT1 -> ->': 488, 'FIN_WAIT2 -> ->': 443, 'ESTABLISHED -> ->': 414, 'CLOSE -> ->': 396, '443 -> ESTABLISHED': 92, '443 -> CLOSE': 82, 'CLOSING -> ->': 33, 'LAST_ACK -> ->': 23, '8080 -> CLOSE': 13, '443 -> CLOSE_WAIT': 9, '8080 -> CLOSE_WAIT': 8, '80 -> CLOSE': 7, 'CLOSE_WAIT -> ->': 6, '80 -> ESTABLISHED': 6, '8080 -> ESTABLISHED': 5, '443 -> SYN_SENT': 4, '80 -> CLOSE_WAIT': 1}",3,198,510,61,0
typhooninfo,3498,10,1210,"{'FIN_WAIT1 -> ->': 699, 'SYN_SENT -> ->': 684, 'FIN_WAIT2 -> ->': 650, 'ESTABLISHED -> ->': 621, 'CLOSE -> ->': 616, '443 -> ESTABLISHED': 95, '443 -> CLOSE': 65, 'CLOSING -> ->': 36, 'CLOSE_WAIT -> ->': 14, 'LAST_ACK -> ->': 10, '80 -> ESTABLISHED': 5, '80 -> CLOSE': 3}",2,168,721,49,0
typing,363,17,117,"{'SYN_SENT -> ->': 88, 'FIN_WAIT1 -> ->': 69, 'FIN_WAIT2 -> ->': 66, 'ESTABLISHED -> ->': 59, 'CLOSE -> ->': 56, 'LAST_ACK -> ->': 14, 'CLOSE_WAIT -> ->': 9, 'CLOSING -> ->': 2}",1,15,90,2,0
typing-checked,2177,11,486,"{'SYN_SENT -> ->': 438, 'FIN_WAIT1 -> ->': 430, 'FIN_WAIT2 -> ->': 373, 'CLOSE -> ->': 256, 'ESTABLISHED -> ->': 255, '443 -> ESTABLISHED': 173, '443 -> CLOSE': 173, 'CLOSING -> ->': 44, '80 -> ESTABLISHED': 12, '80 -> CLOSE': 11, 'CLOSE_WAIT -> ->': 6, 'LAST_ACK -> ->': 5, '443 -> SYN_SENT': 1}",4,274,442,72,0
typingchecker,1009,4,383,"{'SYN_SENT -> ->': 204, 'FIN_WAIT1 -> ->': 198, 'FIN_WAIT2 -> ->': 198, 'CLOSE -> ->': 195, 'ESTABLISHED -> ->': 192, '443 -> CLOSE': 9, '443 -> ESTABLISHED': 9, 'CLOSE_WAIT -> ->': 3, 'LAST_ACK -> ->': 1}",2,30,215,11,0
typing-extensions,504,6,116,"{'SYN_SENT -> ->': 103, 'FIN_WAIT1 -> ->': 92, 'FIN_WAIT2 -> ->': 67, 'CLOSE -> ->': 64, 'ESTABLISHED -> ->': 63, '443 -> CLOSE': 40, '443 -> ESTABLISHED': 37, 'CLOSING -> ->': 25, 'CLOSE_WAIT -> ->': 6, 'LAST_ACK -> ->': 6, '443 -> CLOSE_WAIT': 1}",2,71,113,24,0
typing-extnesions-99.9.tar.gz,0,0,0,{},0,0,0,0,1
typing-game,865,7,298,"{'SYN_SENT -> ->': 173, 'FIN_WAIT1 -> ->': 171, 'FIN_WAIT2 -> ->': 166, 'CLOSE -> ->': 154, 'ESTABLISHED -> ->': 150, '443 -> ESTABLISHED': 23, '443 -> CLOSE': 19, 'CLOSING -> ->': 4, 'LAST_ACK -> ->': 2, 'CLOSE_WAIT -> ->': 2, '443 -> CLOSE_WAIT': 1}",2,51,181,16,0
typing-inspect,720,27,162,"{'CLOSE -> ->': 148, 'SYN_SENT -> ->': 147, 'ESTABLISHED -> ->': 146, 'FIN_WAIT1 -> ->': 92, 'FIN_WAIT2 -> ->': 82, 'CLOSE_WAIT -> ->': 53, 'LAST_ACK -> ->': 46, 'CLOSING -> ->': 6}",3,27,149,3,0
typingvid,945,7,303,"{'SYN_SENT -> ->': 189, 'FIN_WAIT1 -> ->': 174, 'ESTABLISHED -> ->': 168, 'FIN_WAIT2 -> ->': 164, 'CLOSE -> ->': 155, '443 -> CLOSE': 20, '443 -> ESTABLISHED': 18, 'LAST_ACK -> ->': 12, '8080 -> CLOSE': 12, 'CLOSE_WAIT -> ->': 9, 'CLOSING -> ->': 8, '8080 -> ESTABLISHED': 7, '8080 -> CLOSE_WAIT': 5, '80 -> CLOSE': 2, '80 -> CLOSE_WAIT': 1, '80 -> ESTABLISHED': 1}",2,63,197,18,0
typs,1949,8,610,"{'SYN_SENT -> ->': 391, 'FIN_WAIT1 -> ->': 349, 'ESTABLISHED -> ->': 346, 'CLOSE -> ->': 343, 'FIN_WAIT2 -> ->': 323, '443 -> CLOSE': 48, '443 -> ESTABLISHED': 46, 'LAST_ACK -> ->': 39, 'CLOSE_WAIT -> ->': 38, 'CLOSING -> ->': 25, '443 -> CLOSE_WAIT': 1}",2,90,400,30,0
typstwriter,432,5,146,"{'SYN_SENT -> ->': 91, 'FIN_WAIT1 -> ->': 81, 'CLOSE -> ->': 76, 'FIN_WAIT2 -> ->': 76, 'ESTABLISHED -> ->': 74, '443 -> CLOSE': 15, '443 -> ESTABLISHED': 11, 'CLOSING -> ->': 4, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2}",2,31,96,15,0
tystrings,360,5,121,"{'SYN_SENT -> ->': 75, 'FIN_WAIT1 -> ->': 68, 'FIN_WAIT2 -> ->': 65, 'ESTABLISHED -> ->': 62, 'CLOSE -> ->': 61, '443 -> CLOSE': 14, '443 -> ESTABLISHED': 9, 'CLOSING -> ->': 3, 'LAST_ACK -> ->': 2, 'CLOSE_WAIT -> ->': 1}",2,27,82,13,0
tython,1090,8,266,"{'SYN_SENT -> ->': 218, 'FIN_WAIT1 -> ->': 190, 'FIN_WAIT2 -> ->': 175, 'ESTABLISHED -> ->': 164, 'CLOSE -> ->': 139, '443 -> CLOSE': 43, '443 -> ESTABLISHED': 42, 'LAST_ACK -> ->': 28, '80 -> CLOSE': 18, '8080 -> CLOSE': 18, 'CLOSING -> ->': 12, '80 -> CLOSE_WAIT': 11, '8080 -> CLOSE_WAIT': 11, '80 -> ESTABLISHED': 7, '8080 -> ESTABLISHED': 7, 'CLOSE_WAIT -> ->': 6, '443 -> CLOSE_WAIT': 1}",2,120,223,28,0
tzdata,291,13,108,"{'CLOSE -> ->': 60, 'SYN_SENT -> ->': 59, 'ESTABLISHED -> ->': 59, 'FIN_WAIT1 -> ->': 54, 'FIN_WAIT2 -> ->': 49, 'CLOSE_WAIT -> ->': 5, 'CLOSING -> ->': 4, 'LAST_ACK -> ->': 1}",1,15,59,2,0
tzlocal,0,0,0,{},0,0,0,0,0
